Customer ID,Churn Label,Account Length (in months),Local Calls,Local Mins,Intl Calls,Intl Mins,Intl Active,Intl Plan,Extra International Charges,Customer Service Calls,Avg Monthly GB Download,Unlimited Data Plan,Extra Data Charges,State,Phone Number,Gender,Age,Under 30,Senior,Group,Number of Customers in Group,Device Protection & Online Backup,Contract Type,Payment Method,Monthly Charge,Total Charges,Churn Category,Churn Reason
8260-BACZ,No,25,175,378.8,0,0,No,no,0,0,8,No,16,ID,328-3266,Male,36,No,No,Yes,6,No,Month-to-Month,Credit Card,28,703,,
0352-PGIR,No,7,37,62.2,0,0,No,no,0,0,24,Yes,0,MS,329-4391,Female,20,Yes,No,Yes,4,No,Month-to-Month,Credit Card,17,121,,
7212-QRTE,No,3,19,39.2,0,0,No,no,0,0,0,No,0,NV,408-4195,Female,29,Yes,No,Yes,2,No,Month-to-Month,Credit Card,8,25,,
3756-OTDI,No,15,31,92.5,0,0,No,no,0,0,11,Yes,0,RI,366-6730,Male,54,No,No,Yes,3,Yes,Month-to-Month,Credit Card,33,515,,
6238-CDHF,No,8,29,65.9,0,0,No,no,0,0,4,Yes,0,IA,395-5285,Female,32,No,No,Yes,2,No,Month-to-Month,Direct Debit,30,244,,
7254-CYCO,No,6,12,40.3,0,0,No,no,0,0,0,No,0,OK,362-4596,Female,32,No,No,Yes,4,No,Month-to-Month,Credit Card,10,59,,
5860-TVYJ,No,14,72,185.2,0,0,No,no,0,0,10,Yes,0,LA,401-3926,Female,32,No,No,Yes,2,No,Month-to-Month,Direct Debit,42,598,,
7459-IBVB,No,14,63,122.9,0,0,No,no,0,0,3,Yes,0,SC,360-5779,Female,67,No,Yes,Yes,2,No,Month-to-Month,Direct Debit,27,364,,
6258-MCHZ,No,16,89,236.3,0,0,No,no,0,0,0,No,0,AL,404-9680,Female,63,No,No,Yes,2,No,Month-to-Month,Direct Debit,7,103,,
9803-BAKD,No,15,82,236.8,0,0,No,no,0,0,30,Yes,0,AR,405-5681,Female,19,Yes,No,Yes,3,Yes,Month-to-Month,Direct Debit,31,457,,
7323-IUNI,No,24,139,316.9,0,0,No,no,0,0,0,No,0,TN,332-6934,Male,21,Yes,No,Yes,5,No,Two Year,Direct Debit,8,185,,
3745-IFII,No,72,95,286.6,504,993.6,Yes,yes,0,0,7,Yes,0,ME,353-7292,Male,45,No,No,Yes,6,Yes,Two Year,Direct Debit,44,3129,,
0858-IRKT,No,1,5,14,0,0,No,no,0,0,0,No,0,DC,399-6786,Male,29,Yes,No,Yes,6,No,Month-to-Month,Credit Card,9,9,,
0065-HPMG,No,70,379,1122.6,0,0,No,no,0,0,27,Yes,0,MD,397-4030,Male,59,No,No,Yes,5,Yes,Two Year,Direct Debit,34,2419,,
4781-XYRC,No,13,59,171.7,0,0,No,no,0,0,6,No,60,MI,367-1062,Male,53,No,No,Yes,3,No,Month-to-Month,Credit Card,22,287,,
1951-OGLN,No,57,345,683.1,0,0,No,no,0,0,0,No,0,PA,333-5609,Male,31,No,No,Yes,2,No,Two Year,Paper Check,7,388,,
3320-PAOF,No,61,177,365.3,0,0,No,no,0,0,2,Yes,0,DC,377-7177,Female,41,No,No,Yes,4,Yes,Two Year,Credit Card,36,2177,,
4462-QQDE,No,1,5,10,0,0,No,no,0,0,0,No,0,AK,389-7073,Female,23,Yes,No,Yes,5,No,Month-to-Month,Paper Check,13,13,,
2964-QAIF,No,71,396,1143.8,0,0,No,no,0,0,3,Yes,0,DC,371-1514,Female,37,No,No,Yes,2,Yes,Two Year,Direct Debit,29,2053,,
6754-TEIK,No,40,196,445,0,0,No,no,0,0,25,Yes,0,ME,398-4313,Male,31,No,No,Yes,3,Yes,Month-to-Month,Direct Debit,39,1581,,
7642-PHFN,No,38,115,307.1,0,0,No,no,0,0,4,Yes,0,AZ,405-6641,Male,43,No,No,Yes,5,No,Month-to-Month,Credit Card,33,1261,,
6195-GOIR,No,50,119,297.4,0,0,No,no,0,0,0,No,0,MO,393-2373,Male,45,No,No,Yes,4,No,Two Year,Credit Card,11,568,,
6094-QIVE,No,37,84,222,0,0,No,no,0,0,7,Yes,0,RI,341-3464,Male,76,No,Yes,Yes,6,No,One Year,Direct Debit,30,1093,,
7015-YUGO,No,27,168,406.8,0,0,No,no,0,0,29,No,21,IA,330-9833,Female,72,No,Yes,Yes,6,No,One Year,Direct Debit,13,354,,
4138-VBEA,No,37,218,521.5,0,0,No,no,0,0,0,No,0,FL,338-8478,Female,36,No,No,Yes,2,No,Two Year,Credit Card,7,258,,
2165-WPAW,No,67,274,735.3,0,0,No,no,0,0,12,Yes,0,IL,350-6639,Female,24,Yes,No,Yes,4,Yes,Month-to-Month,Direct Debit,33,2187,,
4581-URTT,No,4,15,49.8,24,35.2,Yes,yes,0,0,0,No,0,CO,341-4463,Male,57,No,No,Yes,3,No,Month-to-Month,Credit Card,9,35,,
8864-PTFD,No,72,232,577.4,0,0,No,no,0,0,7,Yes,0,MA,385-6778,Male,46,No,No,Yes,4,Yes,Two Year,Credit Card,31,2222,,
4763-HJCN,No,1,3,9,0,0,No,no,0,0,15,Yes,0,MS,417-6252,Male,60,No,No,Yes,6,No,Month-to-Month,Direct Debit,18,18,,
9797-ZHGT,No,30,144,274.1,0,0,No,no,0,0,8,Yes,0,DE,332-5521,Male,68,No,Yes,Yes,2,No,One Year,Paper Check,31,938,,
6598-NNNB,No,16,17,65.3,0,0,No,no,0,0,10,Yes,0,DE,352-4418,Female,62,No,No,Yes,2,No,Month-to-Month,Direct Debit,23,370,,
0873-FSAZ,No,41,61,165.3,0,0,No,no,0,0,0,No,0,AZ,417-4404,Female,29,Yes,No,Yes,3,No,Two Year,Credit Card,9,384,,
4589-XYSY,No,5,22,49,0,0,No,no,0,0,0,No,0,NM,351-9604,Female,40,No,No,Yes,2,No,Month-to-Month,Credit Card,8,44,,
1756-YCXA,No,10,52,159.8,0,0,No,no,0,0,15,Yes,0,NH,355-1113,Female,22,Yes,No,Yes,2,No,Month-to-Month,Direct Debit,28,275,,
5190-KFPF,No,17,106,250,0,0,No,no,0,0,4,Yes,0,AR,419-6033,Female,48,No,No,Yes,6,Yes,Month-to-Month,Direct Debit,41,677,,
6517-VSTJ,No,18,71,144,0,0,No,no,0,0,14,Yes,0,MO,376-1713,Female,48,No,No,Yes,4,No,Month-to-Month,Direct Debit,22,393,,
8115-RDXG,No,8,40,88.2,0,0,No,no,0,0,41,Yes,0,GA,333-7637,Male,26,Yes,No,Yes,6,Yes,Month-to-Month,Direct Debit,37,298,,
9002-VKFY,No,5,34,77,25,48,Yes,no,9.6,0,0,No,0,UT,384-1621,Male,56,No,No,Yes,2,No,Month-to-Month,Paper Check,10,54,,
2711-KNSV,No,36,100,252.9,180,421.2,Yes,no,105.3,0,6,Yes,0,UT,406-3890,Male,82,No,Yes,Yes,2,No,One Year,Direct Debit,31,1133,,
9181-IWNV,No,7,56,117.1,14,53.2,Yes,no,26.6,0,18,Yes,0,GA,403-8904,Female,46,No,No,Yes,3,Yes,Month-to-Month,Direct Debit,23,166,,
3395-SLWY,No,11,32,91.9,66,127.6,Yes,no,31.9,0,0,No,0,HI,377-9473,Male,51,No,No,Yes,6,No,Two Year,Credit Card,7,83,,
9231-ZARN,No,73,219,362.8,146,489.1,Yes,no,97.8,0,7,Yes,0,UT,401-5485,Male,60,No,No,Yes,5,No,Two Year,Credit Card,35,2546,,
7918-MIMI,No,63,97,251.8,441,806.4,Yes,no,268.8,0,19,Yes,0,IN,376-7145,Male,41,No,No,Yes,2,Yes,Two Year,Direct Debit,39,2468,,
7442-WYYL,No,51,343,772.2,153,474.3,Yes,yes,0,0,7,Yes,0,MI,402-9691,Female,58,No,No,Yes,3,Yes,Month-to-Month,Direct Debit,34,1741,,
6611-WMPL,No,11,48,163.8,55,125.4,Yes,no,31.4,0,6,Yes,0,OH,407-2248,Male,67,No,Yes,Yes,5,Yes,Month-to-Month,Paper Check,40,437,,
3069-BZPA,No,66,185,397.9,132,765.6,Yes,no,153.1,0,5,Yes,0,WV,380-5286,Male,36,No,No,Yes,3,Yes,One Year,Direct Debit,45,2967,,
4655-GBNW,No,55,213,606.4,275,506,Yes,no,126.5,0,10,Yes,0,KY,392-1616,Male,29,Yes,No,Yes,3,No,Month-to-Month,Direct Debit,30,1670,,
9075-XEDX,No,73,219,580.5,219,912.5,Yes,no,304.2,0,4,No,52,MI,391-6607,Male,74,No,Yes,Yes,5,Yes,Two Year,Credit Card,61,4392,,
3897-IPOC,No,57,292,573.4,399,678.3,Yes,no,169.6,0,17,Yes,0,NJ,379-6652,Male,33,No,No,Yes,4,No,One Year,Credit Card,28,1581,,
4052-AJRN,No,35,346,560.8,140,301,Yes,no,150.5,0,0,No,0,ID,384-1833,Male,50,No,No,Yes,4,No,Two Year,Credit Card,8,287,,
6107-RQUC,No,23,112,325.5,92,179.4,Yes,no,89.7,0,0,No,0,NY,391-1348,Female,49,No,No,Yes,6,No,Two Year,Credit Card,7,164,,
3408-YHBB,No,68,353,949.8,204,455.6,Yes,no,113.9,0,0,No,0,AL,408-4174,Male,50,No,No,Yes,4,No,Two Year,Credit Card,9,641,,
0703-WTCZ,No,69,641,1033.1,207,372.6,Yes,no,186.3,0,4,No,32,OK,406-5059,Male,85,No,Yes,Yes,6,Yes,One Year,Credit Card,52,3615,,
2686-CENF,No,73,234,437.6,146,569.4,Yes,no,113.9,0,13,Yes,0,AL,404-5387,Female,46,No,No,Yes,4,Yes,Two Year,Direct Debit,45,3307,,
6612-TNQD,No,34,170,503,102,404.6,Yes,no,202.3,0,4,Yes,0,RI,339-4317,Male,57,No,No,Yes,6,No,One Year,Direct Debit,21,709,,
1854-WFOV,No,72,110,288.9,216,568.8,Yes,no,284.4,0,26,Yes,0,AK,364-7719,Male,43,No,No,Yes,5,Yes,Two Year,Direct Debit,30,2155,,
7882-NBXR,No,71,163,355.6,142,816.5,Yes,no,204.1,0,12,No,68,NY,421-1189,Female,28,Yes,No,Yes,2,Yes,Two Year,Direct Debit,42,3000,,
5754-NZGW,No,60,306,894,240,612,Yes,no,306,0,0,No,0,GA,419-8987,Male,45,No,No,Yes,6,No,Two Year,Direct Debit,7,423,,
3228-UDAL,No,20,195,281.5,120,202,Yes,yes,0,0,0,No,0,UT,402-9980,Female,29,Yes,No,Yes,2,No,Two Year,Credit Card,13,259,,
4574-SKUQ,No,7,44,118.5,35,63.7,Yes,no,31.9,0,26,Yes,0,WY,389-8606,Male,67,No,Yes,Yes,2,No,Month-to-Month,Credit Card,30,220,,
2202-ZURT,No,59,235,471.3,295,643.1,Yes,no,128.6,0,4,Yes,0,ID,406-7261,Male,48,No,No,Yes,2,Yes,Two Year,Credit Card,28,1627,,
3390-UZXE,No,16,58,163.6,80,180.8,Yes,no,60.3,0,10,No,51,AZ,385-7387,Male,25,Yes,No,Yes,2,No,One Year,Direct Debit,52,853,,
0230-DICC,No,57,252,630.4,114,587.1,Yes,no,293.6,0,0,No,0,DE,406-2454,Female,31,No,No,Yes,3,No,Two Year,Credit Card,9,532,,
1758-IESD,No,31,122,345.8,186,424.7,Yes,no,212.4,0,30,Yes,0,FL,349-9566,Male,29,Yes,No,Yes,2,Yes,One Year,Direct Debit,40,1259,,
6262-XPYC,No,1,3,11,2,10.3,Yes,no,2.1,0,0,No,0,ME,350-2012,Female,66,No,Yes,Yes,6,No,Month-to-Month,Credit Card,7,7,,
5402-NCHR,No,65,316,654.4,260,299,Yes,no,59.8,0,6,Yes,0,WV,350-1354,Female,33,No,No,Yes,5,No,One Year,Direct Debit,38,2475,,
6106-VOTH,No,73,286,870.1,365,773.8,Yes,no,193.5,0,19,No,19,WY,392-6856,Male,46,No,No,Yes,2,Yes,Two Year,Direct Debit,52,3755,,
8825-VLKN,No,66,142,330.2,396,508.2,Yes,no,254.1,1,0,No,0,OR,339-1405,Male,61,No,No,Yes,6,No,Two Year,Credit Card,8,504,,
6956-SKNL,No,10,17,52.5,40,128,Yes,no,32,2,18,Yes,0,KS,347-4112,Male,78,No,Yes,Yes,2,No,One Year,Direct Debit,12,122,,
0088-QDAI,No,39,101,197.3,117,413.4,Yes,no,206.7,2,11,Yes,0,ME,402-9982,Male,60,No,No,Yes,2,Yes,One Year,Direct Debit,35,1398,,
4704-FUAL,No,64,268,637.9,256,505.6,Yes,no,252.8,1,0,No,0,ND,414-4162,Male,54,No,No,Yes,2,No,Two Year,Direct Debit,8,489,,
9620-DOEB,No,16,48,125.1,64,224,Yes,no,74.7,0,0,No,0,CO,377-1479,Female,23,Yes,No,Yes,4,No,Month-to-Month,Direct Debit,13,202,,
0927-IILK,No,33,76,163,33,303.6,Yes,no,101.2,1,0,No,0,AR,396-2867,Male,36,No,No,Yes,5,No,Two Year,Credit Card,10,318,,
7804-WNUA,No,60,176,419.1,240,468,Yes,no,156,0,0,No,0,ND,358-8729,Female,36,No,No,Yes,6,No,Two Year,Direct Debit,6,379,,
6487-RNBN,No,52,371,627.5,312,618.8,Yes,no,154.7,1,0,No,0,CT,401-6162,Male,36,No,No,Yes,4,No,Two Year,Credit Card,7,372,,
6793-AMSG,No,47,86,283.8,517,394.8,Yes,no,197.4,1,11,No,38,NH,341-7332,Male,69,No,Yes,Yes,3,No,One Year,Direct Debit,42,1989,,
1702-CEOI,No,28,75,193.3,84,271.6,Yes,no,67.9,0,7,Yes,0,DC,368-8964,Male,58,No,No,Yes,3,Yes,Month-to-Month,Credit Card,39,1088,,
4292-UZXK,No,14,62,148.9,28,96.6,Yes,no,32.2,1,6,Yes,0,VA,396-2719,Female,57,No,No,Yes,3,No,Month-to-Month,Paper Check,36,488,,
7293-LCWA,No,4,19,48.4,8,36.8,Yes,no,7.4,0,24,Yes,0,NJ,405-6943,Female,20,Yes,No,Yes,5,No,Month-to-Month,Direct Debit,28,123,,
0534-EWKV,No,25,69,176.3,125,180,Yes,no,60,1,15,Yes,0,IN,342-6696,Male,55,No,No,Yes,4,No,Month-to-Month,Direct Debit,25,625,,
4086-ONYS,No,33,171,490.2,0,0,No,yes,0,1,4,Yes,0,DC,406-5870,Male,47,No,No,Yes,5,Yes,Month-to-Month,Credit Card,15,485,,
6390-YPYY,No,7,20,50.6,28,88.9,Yes,no,17.8,0,6,Yes,0,CO,327-1319,Male,46,No,No,Yes,2,Yes,Month-to-Month,Credit Card,30,218,,
4586-OCHA,No,2,14,34.4,8,21,Yes,no,5.3,1,27,Yes,0,AL,399-4094,Female,57,No,No,Yes,2,No,Month-to-Month,Credit Card,19,43,,
8497-QVPT,No,5,42,73.8,0,0,No,yes,0,0,10,Yes,0,WV,330-2693,Female,48,No,No,Yes,2,No,Month-to-Month,Credit Card,22,109,,
7565-MPHA,No,28,150,441.4,112,263.2,Yes,no,52.6,0,11,Yes,0,WI,403-7627,Male,52,No,No,Yes,2,No,Month-to-Month,Credit Card,21,568,,
7161-QZBW,No,20,58,119.2,0,0,No,yes,0,2,0,No,0,VA,364-9040,Female,50,No,No,Yes,6,No,Month-to-Month,Direct Debit,9,180,,
0283-YVCJ,No,1,3,8,5,14.6,Yes,no,3.7,0,0,No,0,GA,366-3944,Female,21,Yes,No,Yes,2,No,Month-to-Month,Direct Debit,10,10,,
7457-DWYU,No,55,161,490.9,330,363,Yes,no,121,0,19,No,8,UT,355-9360,Female,40,No,No,Yes,2,Yes,One Year,Direct Debit,40,2166,,
5815-VHDP,No,15,76,174.9,60,183,Yes,no,61,2,0,No,0,FL,343-6314,Female,46,No,No,Yes,6,No,Month-to-Month,Credit Card,9,136,,
3526-MWUO,No,32,67,225.2,96,316.8,Yes,no,63.4,1,38,Yes,0,ME,350-5883,Male,38,No,No,Yes,5,Yes,Month-to-Month,Direct Debit,13,434,,
8872-VVHF,No,38,50,153.9,76,448.4,Yes,no,224.2,0,0,No,0,NH,376-4856,Male,43,No,No,Yes,2,No,Two Year,Credit Card,8,322,,
5976-ELQZ,No,38,90,225.7,114,387.6,Yes,no,193.8,1,3,Yes,0,IN,397-6255,Female,32,No,No,Yes,6,No,Month-to-Month,Direct Debit,38,1431,,
1995-UAWD,No,62,328,557.3,186,613.8,Yes,no,153.5,0,27,Yes,0,GA,403-6850,Male,75,No,Yes,Yes,5,No,One Year,Direct Debit,39,2438,,
9021-LSVM,No,73,271,585.6,365,795.7,Yes,no,159.1,2,8,Yes,0,WA,354-9492,Female,55,No,No,Yes,6,Yes,Two Year,Direct Debit,52,3828,,
4724-EZGP,No,62,495,997.4,186,923.8,Yes,no,231,1,3,Yes,0,MO,353-7822,Male,57,No,No,Yes,3,Yes,Two Year,Direct Debit,43,2696,,
0521-IEZA,No,5,9,23,0,0,No,yes,0,2,0,No,0,NE,348-5567,Male,43,No,No,Yes,4,No,Two Year,Credit Card,13,59,,
1293-MPGR,No,57,288,803.4,342,632.7,Yes,no,316.4,0,37,Yes,0,MA,366-3358,Male,26,Yes,No,Yes,3,Yes,One Year,Credit Card,51,2903,,
7842-OZTM,No,64,241,636.1,192,697.6,Yes,no,348.8,0,0,No,0,OK,359-9972,Male,67,No,Yes,Yes,6,No,Two Year,Credit Card,9,563,,
2539-JLNJ,No,46,207,464.8,138,478.4,Yes,no,159.5,2,3,Yes,0,WA,354-6960,Male,32,No,No,Yes,6,Yes,Two Year,Direct Debit,49,2291,,
7710-FEOW,No,36,163,462.9,144,198,Yes,no,99,1,10,Yes,0,CO,377-2235,Male,25,Yes,No,Yes,5,No,One Year,Credit Card,30,1055,,
0557-CKQP,No,32,164,411,64,384,Yes,no,192,0,19,Yes,0,VT,416-5623,Male,36,No,No,Yes,6,Yes,Month-to-Month,Direct Debit,37,1165,,
9732-DFTD,No,9,41,102.8,36,135,Yes,no,67.5,1,0,No,0,CO,393-4027,Female,26,Yes,No,Yes,3,No,Month-to-Month,Paper Check,10,83,,
9346-FKVL,No,74,477,1035.6,222,784.4,Yes,no,392.2,0,7,Yes,0,IA,332-2965,Male,43,No,No,Yes,2,Yes,One Year,Direct Debit,49,3591,,
4126-EOSK,No,71,267,785.2,284,745.5,Yes,no,248.5,2,0,No,0,MO,355-2464,Male,24,Yes,No,Yes,3,No,Two Year,Direct Debit,12,887,,
4412-WRLH,No,32,154,220.6,64,345.6,Yes,no,69.1,0,4,Yes,0,NC,334-7685,Female,58,No,No,Yes,5,Yes,Month-to-Month,Direct Debit,21,665,,
5560-MPFR,No,68,566,1085.6,340,530.4,Yes,no,176.8,1,13,Yes,0,ME,413-4039,Female,31,No,No,Yes,5,No,Two Year,Credit Card,45,3069,,
6063-MVXJ,No,29,176,411,145,191.4,Yes,no,47.9,2,19,Yes,0,HI,343-2077,Female,57,No,No,Yes,2,Yes,One Year,Direct Debit,44,1286,,
6842-IDVE,No,13,63,190.1,65,84.5,Yes,no,16.9,1,10,No,5,IA,402-1725,Female,54,No,No,Yes,6,No,Month-to-Month,Direct Debit,11,144,,
2804-ELFZ,No,54,359,705,324,496.8,Yes,no,124.2,1,25,Yes,0,NV,399-9802,Female,60,No,No,Yes,2,No,Month-to-Month,Direct Debit,50,2703,,
7654-DNHX,No,4,12,41.6,20,53.6,Yes,no,13.4,1,0,No,0,NJ,332-5949,Male,42,No,No,Yes,4,No,Month-to-Month,Paper Check,8,32,,
0421-SNKK,No,32,86,253.7,128,352,Yes,no,176,3,15,Yes,0,MN,393-6376,Female,64,No,No,Yes,6,Yes,One Year,Credit Card,43,1359,,
1920-WFZR,No,37,59,148.2,111,407,Yes,no,81.4,2,0,No,0,AL,351-6585,Male,45,No,No,Yes,3,No,Two Year,Direct Debit,10,369,,
5069-BUOZ,No,71,143,498.8,213,504.1,Yes,no,252.1,0,0,No,0,AR,408-3610,Female,32,No,No,Yes,6,No,Two Year,Direct Debit,12,831,,
8240-CWYS,No,32,129,284.7,160,409.6,Yes,no,204.8,2,19,No,80,GA,389-9120,Female,48,No,No,Yes,2,No,Month-to-Month,Direct Debit,42,1321,,
7025-IOSR,No,3,18,32,9,27.6,Yes,no,13.8,1,0,No,0,WV,417-5320,Male,48,No,No,Yes,4,No,Month-to-Month,Credit Card,10,30,,
7760-JITW,No,41,192,577.8,164,282.9,Yes,no,141.5,1,0,No,0,MO,372-9816,Male,21,Yes,No,Yes,3,No,Two Year,Credit Card,8,349,,
7564-DULN,No,71,135,353.5,71,702.9,Yes,no,140.6,2,0,No,0,NV,378-8572,Female,60,No,No,Yes,5,No,Two Year,Direct Debit,10,678,,
9898-QCSE,No,28,105,196.4,112,476,Yes,no,119,2,0,No,0,NV,395-8595,Male,22,Yes,No,Yes,3,No,Month-to-Month,Credit Card,9,248,,
3923-DZKT,No,22,120,154,110,169.4,Yes,no,33.9,0,0,No,0,MI,375-8934,Female,33,No,No,Yes,4,No,Two Year,Credit Card,9,187,,
9946-STKH,No,9,15,34.6,18,86.4,Yes,no,21.6,0,0,No,0,TN,395-4757,Female,27,Yes,No,Yes,2,No,Two Year,Credit Card,13,116,,
3440-FOHR,No,4,10,28.7,12,27.2,Yes,no,6.8,0,12,Yes,0,VT,408-5183,Male,41,No,No,Yes,3,No,Month-to-Month,Credit Card,25,104,,
7602-SQEW,No,40,247,566.6,0,0,No,no,0,2,4,Yes,0,HI,336-6128,Female,63,No,No,Yes,4,No,Month-to-Month,Credit Card,20,805,,
5107-HRQS,No,51,123,306,0,0,No,no,0,1,12,Yes,0,VA,400-6257,Female,38,No,No,Yes,2,No,Month-to-Month,Direct Debit,32,1613,,
5852-QHTA,No,27,132,273.3,0,0,No,no,0,0,12,No,93,UT,411-6663,Male,33,No,No,Yes,3,No,Month-to-Month,Direct Debit,35,943,,
0995-LODK,No,68,209,479.1,0,0,No,no,0,4,5,Yes,0,MO,390-1612,Male,65,No,Yes,Yes,2,Yes,Two Year,Direct Debit,31,2111,,
5980-OMJP,No,15,44,89.4,0,0,No,yes,0,1,6,Yes,0,FL,387-9855,Female,64,No,No,Yes,6,No,Month-to-Month,Direct Debit,24,363,,
3394-KRCV,No,42,90,212,0,0,No,no,0,2,30,Yes,0,TX,385-7082,Female,32,No,No,Yes,3,Yes,Month-to-Month,Direct Debit,50,2112,,
7685-UREJ,No,16,44,124.6,0,0,No,no,0,2,11,No,43,NC,396-4845,Female,51,No,No,Yes,4,No,Month-to-Month,Credit Card,11,175,,
1012-ZGCQ,No,58,283,808.4,0,0,No,no,0,2,27,Yes,0,NH,358-1778,Female,34,No,No,Yes,6,No,Month-to-Month,Direct Debit,45,2617,,
2494-JEGP,No,3,9,25.9,0,0,No,no,0,0,4,Yes,0,MN,372-6623,Female,65,No,Yes,Yes,3,No,Month-to-Month,Direct Debit,26,76,,
8563-HTZO,No,10,31,80,0,0,No,no,0,2,0,No,0,SD,397-5381,Male,38,No,No,Yes,4,No,Two Year,Credit Card,9,90,,
5937-FNGM,No,71,176,427.7,0,0,No,no,0,1,30,Yes,0,VA,360-8666,Female,27,Yes,No,Yes,2,Yes,Two Year,Direct Debit,27,1921,,
8142-LWBP,No,67,324,741.8,0,0,No,no,0,1,2,Yes,0,ND,347-9737,Male,64,No,No,Yes,2,No,One Year,Direct Debit,27,1852,,
7175-TMBU,No,5,31,69.9,0,0,No,no,0,0,3,Yes,0,HI,333-7961,Male,37,No,No,Yes,2,No,Month-to-Month,Credit Card,18,86,,
9435-RPWV,No,13,65,196.1,0,0,No,no,0,0,0,No,0,WI,364-2439,Male,57,No,No,Yes,6,No,Month-to-Month,Direct Debit,13,166,,
0391-ZUPB,No,21,105,250.6,0,0,No,no,0,0,0,No,0,WV,411-8043,Female,21,Yes,No,Yes,4,No,Month-to-Month,Direct Debit,8,170,,
2838-ZFPU,No,54,143,428.7,0,0,No,no,0,0,29,Yes,0,KS,413-4831,Male,54,No,No,Yes,3,No,One Year,Direct Debit,56,2984,,
8322-WQXX,No,47,183,474.8,0,0,No,no,0,0,27,Yes,0,MA,411-7353,Female,55,No,No,Yes,3,No,Month-to-Month,Credit Card,52,2461,,
8548-FSVV,No,27,127,377,0,0,No,no,0,0,0,No,0,PA,361-5225,Male,48,No,No,Yes,4,No,Two Year,Credit Card,6,167,,
0802-YAUD,No,3,5,12.6,0,0,No,no,0,0,0,No,0,NV,350-7306,Male,56,No,No,Yes,5,No,Month-to-Month,Credit Card,6,16,,
2313-FFNH,No,25,112,252.6,0,0,No,no,0,0,14,Yes,0,TN,353-8849,Female,25,Yes,No,Yes,6,No,Month-to-Month,Direct Debit,28,713,,
5696-GKII,No,60,222,665.1,420,864,Yes,yes,0,0,0,No,0,WY,338-6018,Female,43,No,No,Yes,3,No,Two Year,Credit Card,9,528,,
5409-NFYK,No,71,121,352.6,0,0,No,no,0,0,0,No,0,TX,409-3520,Male,50,No,No,Yes,3,No,Two Year,Credit Card,7,474,,
5559-OPFP,No,11,27,66.6,0,0,No,no,0,0,15,Yes,0,MA,357-1085,Male,21,Yes,No,Yes,5,No,Month-to-Month,Direct Debit,25,273,,
2633-LCUB,No,5,11,34.1,0,0,No,no,0,0,0,No,0,CO,388-7701,Male,37,No,No,Yes,2,No,Month-to-Month,Credit Card,6,27,,
8189-BELD,No,10,50,144.3,0,0,No,no,0,0,6,Yes,0,UT,385-8184,Male,69,No,Yes,Yes,6,No,One Year,Credit Card,20,210,,
1997-QKYY,No,46,156,369.6,0,0,No,no,0,0,0,No,0,CO,412-4185,Female,47,No,No,Yes,2,No,Two Year,Direct Debit,8,374,,
8826-JIMM,No,71,145,355,0,0,No,no,0,0,19,Yes,0,IN,392-2268,Male,64,No,No,Yes,5,Yes,Two Year,Direct Debit,35,2491,,
8049-ANOP,No,32,57,128.2,0,0,No,no,0,0,10,Yes,0,MA,363-4005,Female,74,No,Yes,Yes,3,No,One Year,Direct Debit,34,1101,,
0684-CWTT,No,17,80,221.9,0,0,No,no,0,0,10,Yes,0,ME,368-3808,Male,31,No,No,Yes,3,Yes,Month-to-Month,Paper Check,43,726,,
1933-XPTN,No,18,79,183.1,36,171,Yes,yes,0,0,17,Yes,0,IL,343-7019,Male,28,Yes,No,Yes,6,No,Month-to-Month,Credit Card,11,203,,
4076-DKSL,No,8,28,65.9,0,0,No,no,0,0,18,Yes,0,WA,397-6064,Female,25,Yes,No,Yes,5,No,Month-to-Month,Credit Card,30,249,,
6807-LCED,No,70,405,1049,0,0,No,no,0,0,0,No,0,MS,417-4309,Female,28,Yes,No,Yes,2,No,Two Year,Direct Debit,9,622,,
7431-RTYN,No,53,202,427.7,0,0,No,no,0,0,0,No,0,LA,411-6294,Male,45,No,No,Yes,2,No,Two Year,Credit Card,9,494,,
2705-GSGU,No,61,179,488.3,0,0,No,no,0,0,21,Yes,0,KS,368-8835,Female,27,Yes,No,Yes,2,No,Month-to-Month,Credit Card,24,1448,,
0262-ISLJ,No,46,197,598.9,0,0,No,no,0,0,3,Yes,0,WI,398-3176,Male,58,No,No,Yes,5,No,Month-to-Month,Direct Debit,42,1937,,
2347-WMFX,No,68,637,1092.1,0,0,No,no,0,0,0,No,0,IL,380-5246,Female,46,No,No,Yes,3,No,Two Year,Direct Debit,11,784,,
0652-BFYF,No,55,274,495.4,0,0,No,no,0,0,2,No,4,IA,390-3873,Male,56,No,No,Yes,6,No,One Year,Direct Debit,44,2432,,
8405-DXBE,No,3,9,20.1,0,0,No,no,0,0,17,Yes,0,TX,382-8518,Female,27,Yes,No,Yes,4,No,Month-to-Month,Credit Card,17,49,,
0790-HTZT,No,45,155,449.9,0,0,No,no,0,0,5,Yes,0,MN,388-5850,Female,61,No,No,Yes,3,No,Month-to-Month,Direct Debit,38,1699,,
8818-JIGS,No,24,116,342.3,0,0,No,no,0,0,13,Yes,0,MA,405-6298,Female,64,No,No,Yes,5,Yes,One Year,Direct Debit,31,764,,
2148-QDPR,No,70,307,700.8,0,0,No,no,0,0,8,Yes,0,TN,348-2009,Male,65,No,Yes,Yes,4,No,Two Year,Credit Card,42,2944,,
